event_id,event_type,source_organization,document_title,url,event_date,country,region,facility,sif_potential,sif_label_type,energy_mechanism,energy_status,barrier_state,iogp_supported_rules,dataset_tier,ml_eligibility,duplicate_group_id,provenance_status
EVT-IMCA-0565,INCIDENT,International Marine Contractors Association (IMCA),04/22 NTSB: Engine Failure leads to fire aboard offshore supply vessel,https://www.imca-int.com/resources/safety/safety-flashes/0422-ntsb-engine-failure-leads-to-fire-aboard-offshore-supply-vessel/,2022-02-10,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01157,VERIFIED
EVT-IMCA-0566,INCIDENT,International Marine Contractors Association (IMCA),04/22 NTSB: Failure to disconnect and secure vehicle batteries led to fire,https://www.imca-int.com/resources/safety/safety-flashes/0422-ntsb-failure-to-disconnect-and-secure-vehicle-batteries-led-to-fire/,2022-02-10,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01158,VERIFIED
EVT-IMCA-0567,NEAR_MISS,International Marine Contractors Association (IMCA),03/22: Near miss: divers umbilical drawn beneath a load,https://www.imca-int.com/resources/safety/safety-flashes/0322-near-miss-divers-umbilical-drawn-beneath-a-load/,2022-01-28,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01159,VERIFIED
EVT-IMCA-0568,NEAR_MISS,International Marine Contractors Association (IMCA),03/22: Incorrect as-built drawing configuration,https://www.imca-int.com/resources/safety/safety-flashes/0322-incorrect-as-built-drawing-configuration/,2022-01-28,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01160,VERIFIED
EVT-IMCA-0569,INCIDENT,International Marine Contractors Association (IMCA),03/22: Engine room fire on a ferry,https://www.imca-int.com/resources/safety/safety-flashes/0322-engine-room-fire-on-a-ferry/,2022-01-28,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01161,VERIFIED
EVT-IMCA-0570,INCIDENT,International Marine Contractors Association (IMCA),03/22 Radio interference from damaged equipment affects other vessels,https://www.imca-int.com/resources/safety/safety-flashes/0322-radio-interference-from-damaged-equipment-affects-other-vessels/,2022-01-28,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01162,VERIFIED
EVT-IMCA-0571,NEAR_MISS,International Marine Contractors Association (IMCA),03/22 Life raft lashing parted in rough weather,https://www.imca-int.com/resources/safety/safety-flashes/0322-life-raft-lashing-parted-in-rough-weather/,2022-01-28,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01163,VERIFIED
EVT-IMCA-0572,NEAR_MISS,International Marine Contractors Association (IMCA),"02/22 Master links came free from lifeboat release hooks, releasing the lifeboat",https://www.imca-int.com/resources/safety/safety-flashes/0222-master-links-came-free-from-lifeboat-release-hooks-releasing-the-lifeboat/,2022-01-20,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01164,VERIFIED
EVT-IMCA-0573,NEAR_MISS,International Marine Contractors Association (IMCA),02/22 Three bolts sheared on a lifting trunnion,https://www.imca-int.com/resources/safety/safety-flashes/0222-three-bolts-sheared-on-a-lifting-trunnion/,2022-01-20,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01165,VERIFIED
EVT-IMCA-0574,NEAR_MISS,International Marine Contractors Association (IMCA),02/22 Hose management and chemicals: crew person felt ill,https://www.imca-int.com/resources/safety/safety-flashes/0222-hose-management-and-chemicals-crew-person-felt-ill/,2022-01-20,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,CHEMICAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01166,VERIFIED
EVT-IMCA-0575,INCIDENT,International Marine Contractors Association (IMCA),02/22 Chemical reaction: person injured during grouting operations,https://www.imca-int.com/resources/safety/safety-flashes/0222-chemical-reaction-person-injured-during-grouting-operations/,2022-01-20,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01167,VERIFIED
EVT-IMCA-0576,INCIDENT,International Marine Contractors Association (IMCA),01/22 American P&I Club: unfamiliarity with semi-portable fire extinguishers,https://www.imca-int.com/resources/safety/safety-flashes/0122-american-pi-club-unfamiliarity-with-semi-portable-fire-extinguishers/,2022-01-10,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01168,VERIFIED
EVT-IMCA-0577,INCIDENT,International Marine Contractors Association (IMCA),01/22 Lifejacket battery caught fire,https://www.imca-int.com/resources/safety/safety-flashes/0122-lifejacket-battery-caught-fire/,2022-01-10,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01169,VERIFIED
EVT-IMCA-0578,INCIDENT,International Marine Contractors Association (IMCA),01/22 Fire door left wedged open,https://www.imca-int.com/resources/safety/safety-flashes/0122-fire-door-left-wedged-open/,2022-01-10,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01170,VERIFIED
EVT-IMCA-0579,INCIDENT,International Marine Contractors Association (IMCA),01/22 UK HSE: uncontrolled movement of fabrication caused injury,https://www.imca-int.com/resources/safety/safety-flashes/0122-uk-hse-uncontrolled-movement-of-fabrication-caused-injury/,2022-01-10,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01171,VERIFIED
EVT-IMCA-0580,NEAR_MISS,International Marine Contractors Association (IMCA),01/22: LTI: person fell down hatch inside crane pedestal,https://www.imca-int.com/resources/safety/safety-flashes/0122-lti-person-fell-down-hatch-inside-crane-pedestal/,2022-01-10,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01172,VERIFIED
EVT-IMCA-0581,NEAR_MISS,International Marine Contractors Association (IMCA),34/21: Failure of 64mm polyester rope in subsea mooring operations,https://www.imca-int.com/resources/safety/safety-flashes/3421-failure-of-64mm-polyester-rope-in-subsea-mooring-operations/,2021-12-09,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01173,VERIFIED
EVT-IMCA-0582,NEAR_MISS,International Marine Contractors Association (IMCA),34/21: ROV main lift failure,https://www.imca-int.com/resources/safety/safety-flashes/3421-rov-main-lift-failure/,2021-12-09,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01173,VERIFIED
EVT-IMCA-0583,INCIDENT,International Marine Contractors Association (IMCA),34/21: Importance of safety by design: Acoustic beacon damage in splash zone,https://www.imca-int.com/resources/safety/safety-flashes/3421-importance-of-safety-by-design-acoustic-beacon-damage-in-splash-zone/,2021-12-09,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,KINETIC,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01174,VERIFIED
EVT-IMCA-0584,INCIDENT,International Marine Contractors Association (IMCA),34/21: Oil leakage from cylinder head cover,https://www.imca-int.com/resources/safety/safety-flashes/3421-oil-leakage-from-cylinder-head-cover/,2021-12-09,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,KINETIC,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01174,VERIFIED
EVT-IMCA-0585,NEAR_MISS,International Marine Contractors Association (IMCA),34/21: MSF: Crankcase failure,https://www.imca-int.com/resources/safety/safety-flashes/3421-msf-crankcase-failure/,2021-12-09,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01175,VERIFIED
EVT-IMCA-0586,NEAR_MISS,International Marine Contractors Association (IMCA),33/21: Cyber-security – malicious spoofing and phishing,https://www.imca-int.com/resources/safety/safety-flashes/3321-cyber-security-malicious-spoofing-and-phishing/,2021-12-02,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01176,VERIFIED
EVT-IMCA-0587,INCIDENT,International Marine Contractors Association (IMCA),33/21: Watch your hands!! Person injured while using an angle grinder,https://www.imca-int.com/resources/safety/safety-flashes/3321-watch-your-hands-person-injured-while-using-an-angle-grinder/,2021-12-02,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01177,VERIFIED
EVT-IMCA-0588,INCIDENT,International Marine Contractors Association (IMCA),33/21: UK HSE: Employee in shipyard killed by falling steel post,https://www.imca-int.com/resources/safety/safety-flashes/3321-uk-hse-employee-in-shipyard-killed-by-falling-steel-post/,2021-12-02,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,KINETIC,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01178,VERIFIED
EVT-IMCA-0589,INCIDENT,International Marine Contractors Association (IMCA),33/21: UHMPE pull-in rope damaged during mooring connection to buoy,https://www.imca-int.com/resources/safety/safety-flashes/3321-uhmpe-pull-in-rope-damaged-during-mooring-connection-to-buoy/,2021-12-02,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01179,VERIFIED
EVT-IMCA-0590,NEAR_MISS,International Marine Contractors Association (IMCA),33/21: Crew member stopped unsafe cargo operations,https://www.imca-int.com/resources/safety/safety-flashes/3321-crew-member-stopped-unsafe-cargo-operations/,2021-12-02,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01180,VERIFIED
EVT-IMCA-0591,NEAR_MISS,International Marine Contractors Association (IMCA),32/21: USCG: Unexpected heavy weather dangers,https://www.imca-int.com/resources/safety/safety-flashes/3221-uscg-unexpected-heavy-weather-dangers/,2021-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-01181,VERIFIED
EVT-IMCA-0592,NEAR_MISS,International Marine Contractors Association (IMCA),32/21: Dropped object: Dislodged flex-joint laydown tool component,https://www.imca-int.com/resources/safety/safety-flashes/3221-dropped-object-dislodged-flex-joint-laydown-tool-component/,2021-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01182,VERIFIED
EVT-IMCA-0593,NEAR_MISS,International Marine Contractors Association (IMCA),32/21: Hydrogen sulphide detected in a bilge tank,https://www.imca-int.com/resources/safety/safety-flashes/3221-hydrogen-sulphide-detected-in-a-bilge-tank/,2021-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-01183,VERIFIED
EVT-IMCA-0594,INCIDENT,International Marine Contractors Association (IMCA),32/21: Use of damaged electrical equipment by dock workers,https://www.imca-int.com/resources/safety/safety-flashes/3221-use-of-damaged-electrical-equipment-by-dock-workers/,2021-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,ELECTRICAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01184,VERIFIED
EVT-IMCA-0595,INCIDENT,International Marine Contractors Association (IMCA),32/21: Vessel ran aground causing major hull damage,https://www.imca-int.com/resources/safety/safety-flashes/3221-vessel-ran-aground-causing-major-hull-damage/,2021-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-01185,VERIFIED
EVT-IMCA-0596,NEAR_MISS,International Marine Contractors Association (IMCA),31/21: MOB: Person fell into water during gangway installation,https://www.imca-int.com/resources/safety/safety-flashes/3121-mob-person-fell-into-water-during-gangway-installation/,2021-11-19,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01186,VERIFIED
EVT-IMCA-0597,INCIDENT,International Marine Contractors Association (IMCA),31/21: Diver finger injury from Lionfish fin ray,https://www.imca-int.com/resources/safety/safety-flashes/3121-diver-finger-injury-from-lionfish-fin-ray/,2021-11-19,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01187,VERIFIED
EVT-IMCA-0598,NEAR_MISS,International Marine Contractors Association (IMCA),31/21: Fuel oil hose burst during bunkering,https://www.imca-int.com/resources/safety/safety-flashes/3121-fuel-oil-hose-burst-during-bunkering/,2021-11-19,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-01188,VERIFIED
EVT-IMCA-0599,NEAR_MISS,International Marine Contractors Association (IMCA),31/21: Shackle failure during over-boarding of pennant wire and ballast chain,https://www.imca-int.com/resources/safety/safety-flashes/3121-shackle-failure-during-over-boarding-of-pennant-wire-and-ballast-chain/,2021-11-18,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,KINETIC,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,SILVER,ML_ELIGIBLE,GRP-01189,VERIFIED
EVT-IMCA-0600,NEAR_MISS,International Marine Contractors Association (IMCA),31/21: MSF: Dropped object during cargo discharge operations,https://www.imca-int.com/resources/safety/safety-flashes/3121-msf-dropped-object-during-cargo-discharge-operations/,2021-11-18,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01190,VERIFIED
EVT-IMCA-0601,INCIDENT,International Marine Contractors Association (IMCA),30/21: De-rusting incident resulting in eye injury,https://www.imca-int.com/resources/safety/safety-flashes/3021-de-rusting-incident-resulting-in-eye-injury/,2021-11-08,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01191,VERIFIED
EVT-IMCA-0602,INCIDENT,International Marine Contractors Association (IMCA),30/21: MSF: Eye injury whilst opening paint tin lid,https://www.imca-int.com/resources/safety/safety-flashes/3021-msf-eye-injury-whilst-opening-paint-tin-lid/,2021-11-08,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01192,VERIFIED
EVT-IMCA-0603,INCIDENT,International Marine Contractors Association (IMCA),30/21: Hand pinched between cable and cable roller frame,https://www.imca-int.com/resources/safety/safety-flashes/3021-hand-pinched-between-cable-and-cable-roller-frame/,2021-11-08,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01193,VERIFIED
EVT-IMCA-0604,INCIDENT,International Marine Contractors Association (IMCA),30/21: Failure of first stage regulator low pressure (LP) blanking cap,https://www.imca-int.com/resources/safety/safety-flashes/3021-failure-of-first-stage-regulator-low-pressure-lp-blanking-cap/,2021-11-08,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01193,VERIFIED
EVT-IMCA-0605,NEAR_MISS,International Marine Contractors Association (IMCA),30/21: Failure of COBRA contents pressure gauge,https://www.imca-int.com/resources/safety/safety-flashes/3021-failure-of-cobra-contents-pressure-gauge/,2021-11-08,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,DERIVED,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01194,VERIFIED
EVT-IMCA-0606,NEAR_MISS,International Marine Contractors Association (IMCA),29/21: NTSB: The sinking of the El Faro – an illustrated digest,https://www.imca-int.com/resources/safety/safety-flashes/2921-ntsb-the-sinking-of-the-el-faro-an-illustrated-digest/,2021-10-28,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01195,VERIFIED
EVT-IMCA-0607,NEAR_MISS,International Marine Contractors Association (IMCA),29/21: Unexpected movement of conductor during diver dredging operations,https://www.imca-int.com/resources/safety/safety-flashes/2921-unexpected-movement-of-conductor-during-diver-dredging-operations/,2021-10-28,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01195,VERIFIED
EVT-IMCA-0608,UC,International Marine Contractors Association (IMCA),29/21: Defective embarkation ladder quarantined – a reminder,https://www.imca-int.com/resources/safety/safety-flashes/2921-defective-embarkation-ladder-quarantined-a-reminder/,2021-10-28,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01196,VERIFIED
EVT-IMCA-0609,UC,International Marine Contractors Association (IMCA),29/21: USCG: Corrosion causing structural failure on accommodation ladders,https://www.imca-int.com/resources/safety/safety-flashes/2921-uscg-corrosion-causing-structural-failure-on-accommodation-ladders/,2021-10-28,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01197,VERIFIED
EVT-IMCA-0610,NEAR_MISS,International Marine Contractors Association (IMCA),29/21: UK HSE: Lubrication of circuit breakers – safety notice,https://www.imca-int.com/resources/safety/safety-flashes/2921-uk-hse-lubrication-of-circuit-breakers-safety-notice/,2021-10-28,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01198,VERIFIED
EVT-IMCA-0611,INCIDENT,International Marine Contractors Association (IMCA),28/21: Portable electrical equipment – serious fire in the accommodation,https://www.imca-int.com/resources/safety/safety-flashes/2821-portable-electrical-equipment-serious-fire-in-the-accommodation/,2021-10-15,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01199,VERIFIED
EVT-IMCA-0612,NEAR_MISS,International Marine Contractors Association (IMCA),28/21: Rope under tension parted on deck,https://www.imca-int.com/resources/safety/safety-flashes/2821-rope-under-tension-parted-on-deck/,2021-10-15,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,KINETIC,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01200,VERIFIED
EVT-IMCA-0613,INCIDENT,International Marine Contractors Association (IMCA),28/21: Line of fire near miss – almost a head injury,https://www.imca-int.com/resources/safety/safety-flashes/2821-line-of-fire-near-miss-almost-a-head-injury/,2021-10-15,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01201,VERIFIED
EVT-IMCA-0614,NEAR_MISS,International Marine Contractors Association (IMCA),28/21: Unsafe personnel transfer – man overboard,https://www.imca-int.com/resources/safety/safety-flashes/2821-unsafe-personnel-transfer-man-overboard/,2021-10-15,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,DERIVED,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01202,VERIFIED
EVT-IMCA-0615,NEAR_MISS,International Marine Contractors Association (IMCA),28/21: Shortened lanyard on MOB beacon,https://www.imca-int.com/resources/safety/safety-flashes/2821-shortened-lanyard-on-mob-beacon/,2021-10-15,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,DERIVED,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01202,VERIFIED
EVT-IMCA-0616,NEAR_MISS,International Marine Contractors Association (IMCA),27/21: Serious incident: topsides started swinging during lifting,https://www.imca-int.com/resources/safety/safety-flashes/2721-serious-incident-topsides-started-swinging-during-lifting/,2021-10-01,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-01208,VERIFIED
EVT-IMCA-0617,INCIDENT,International Marine Contractors Association (IMCA),27/21: MAIB: Crush fatality during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/2721-maib-crush-fatality-during-lifting-operations/,2021-10-01,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-01203,VERIFIED
