event_id,rule_id,rule_name,v2_2_status,v2_2_1_status,evidence_status,evidence_text,evidence_start,evidence_end,offset_verified,evidence_source,grounding_type,semantic_conflict
EVT-IMCA-0245,IOGP-05,Hot work,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Dropped welding fume extraction hood Safety Flash Published on 18 June 2024 Generated on 14 September 2026 IMCA SF 12/24 2 minute read A,0,136,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0245,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Line of fire,2435,2447,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0245,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,hoist,2207,2212,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0246,IOGP-04,Energy isolation,NONE,AMBIGUOUS,AMBIGUOUS,isolated,1291,1299,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0246,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,Risk Assessment,988,1003,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0247,IOGP-01,Bypassing safety controls,EXPLICIT,SUPPORTED,SUPPORTED,S Safety Flash IMCA SF 03/14 13 March 2014 Read more IOGP Life Saving Rules: Bypassing safety controls Confined space What are these,3337,3469,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0247,IOGP-02,Confined space,EXPLICIT,SUPPORTED,SUPPORTED,Confined space,3085,3099,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0247,IOGP-06,Line of fire,NONE,AMBIGUOUS,AMBIGUOUS,pressure release,635,651,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0247,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,Permit To Work,924,938,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0248,IOGP-03,Driving,EXPLICIT,SUPPORTED,SUPPORTED,truck,2584,2589,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0248,IOGP-04,Energy isolation,EXPLICIT,DERIVED,DERIVED,isolation,3307,3316,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0248,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Line of fire,3983,3995,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0248,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,suspended load,2669,2683,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0249,IOGP-06,Line of fire,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0249,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,crane,536,541,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0250,IOGP-01,Bypassing safety controls,EXPLICIT,SUPPORTED,SUPPORTED,Bypassing,5013,5022,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0250,IOGP-03,Driving,EXPLICIT,SUPPORTED,SUPPORTED,driven,507,513,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0250,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,Job Safety Analysis,3588,3607,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0251,IOGP-06,Line of fire,NONE,DERIVED,DERIVED,pinch point,2714,2725,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0252,IOGP-01,Bypassing safety controls,EXPLICIT,SUPPORTED,SUPPORTED,more Lacerated chin caused by flying wedge Safety Flash IMCA SF 08/10 15 December 2010 Read more IOGP Life Saving Rules: Bypassing safety controls Line of fire What are these,3185,3359,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0252,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0252,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,949,961,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0252,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,nding hammer Safety Flash IMCA SF 13/21 6 May 2021 Read more Finger injury while using a crowbar to try to shift a large shackle Safety Flash IMCA SF 32/17 21 December 2017 Read more High potential stored energy incident: inner buoyancy module clamp,2866,3115,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0252,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,"ask risk assessment (TRA) for this task did not consider the use of a hydraulic jack for removal of the pin, nor did the toolbox talk (TBT) before starting work",1390,1550,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0253,IOGP-06,Line of fire,EXPLICIT,AMBIGUOUS,AMBIGUOUS,snapback,2049,2057,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0253,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,winch,552,557,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0254,IOGP-06,Line of fire,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0254,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,toolbox talk,760,772,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0255,IOGP-06,Line of fire,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0255,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,733,738,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0255,IOGP-09,Working at height,DERIVED,DERIVED,DERIVED,"y Flash Published on 22 May 2024 Generated on 14 September 2026 IMCA SF 10/24 3 minute read Crew member’s work restraint lanyard became entangled in a hook and wire sling, and the crew member was lifted off the deck",59,274,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0256,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,Crew member was lifted off deck after a tag line attached to the slings snagged or became entangled to his harness,0,114,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0256,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Crew member was lifted off deck after a tag line attached to the slings snagged or became entangled to his harness,0,114,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0257,IOGP-04,Energy isolation,EXPLICIT,DERIVED,DERIVED,isolations,2074,2084,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0258,IOGP-01,Bypassing safety controls,DERIVED,SUPPORTED,SUPPORTED,reparation prior to hot work leads to fires Safety Flash IMCA SF 24/22 1 November 2022 Read more IOGP Life Saving Rules: Bypassing safety controls Hot work What are these,2895,3065,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0258,IOGP-02,Confined space,EXPLICIT,SUPPORTED,SUPPORTED,confined space,2702,2716,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0258,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,hot work,901,909,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0258,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,JSA,2552,2555,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0258,IOGP-09,Working at height,EXPLICIT,SUPPORTED,SUPPORTED,working at height,2679,2696,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0259,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Worker scalded when hot ash dropped into water Safety Flash IMCA SF 17/17 13 July 2017 Read more IOGP Life Saving Rules: Line of fire What are these,2191,2339,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0259,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,1913,1928,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0260,IOGP-01,Bypassing safety controls,DERIVED,SUPPORTED,SUPPORTED,ot something in his eye when removing his PPE Safety Flash IMCA SF 08/17 12 April 2017 Read more IOGP Life Saving Rules: Bypassing safety controls Energy isolation Line of fire Work authorisation What are these,3901,4111,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0260,IOGP-03,Driving,NONE,DERIVED,DERIVED,driver,1042,1048,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0260,IOGP-04,Energy isolation,EXPLICIT,SUPPORTED,SUPPORTED,ving his PPE Safety Flash IMCA SF 08/17 12 April 2017 Read more IOGP Life Saving Rules: Bypassing safety controls Energy isolation Line of fire Work authorisation What are these,3934,4111,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0260,IOGP-05,Hot work,EXPLICIT,AMBIGUOUS,AMBIGUOUS,ad more Related Safety Flashes (Incident 1 and 2) BBC news: Worker loses hand after he was injured with faulty hydraulic cutting gear Safety Flash IMCA SF 22/19 17 September 2019 Read more Lost time injury (LTI): Stored pressure release &#x2013,3436,3680,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0260,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,y Flashes (Incident 1) MSF: Eye injury whilst opening paint tin lid Safety Flash IMCA SF 30/21 8 November 2021 Read more Line of fire injury &#x2013,3092,3240,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0260,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,crane,1036,1041,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0260,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,Permit to Work,1764,1778,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0261,IOGP-06,Line of fire,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0261,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,1055,1070,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0262,IOGP-01,Bypassing safety controls,DERIVED,SUPPORTED,SUPPORTED,k by rotating chain attached to flexible pipe Safety Flash IMCA SF 10/23 20 April 2023 Read more IOGP Life Saving Rules: Bypassing safety controls Line of fire What are these,2664,2838,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0262,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,ed to flexible pipe Safety Flash IMCA SF 10/23 20 April 2023 Read more IOGP Life Saving Rules: Bypassing safety controls Line of fire What are these,2690,2838,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0262,IOGP-07,Safe mechanical lifting,DERIVED,DERIVED,DERIVED,winch,283,288,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0262,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,1885,1900,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0263,IOGP-05,Hot work,EXPLICIT,DERIVED,DERIVED,welder,387,393,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0263,IOGP-06,Line of fire,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0263,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Near miss: dislodged grating with potential fall to sea Safety Flash Published on 30 April 2024 Generated on 14 September 2026 IMCA SF 09/24 2 minute,0,149,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0264,IOGP-04,Energy isolation,EXPLICIT,DERIVED,DERIVED,isolation,3387,3396,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0264,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,winch,522,527,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0265,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Crane,2990,2995,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0266,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,2638,2653,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0267,IOGP-01,Bypassing safety controls,DERIVED,SUPPORTED,SUPPORTED,t doors and hatches routinely left open at sea Safety Flash IMCA SF 03/12 4 April 2012 Read more IOGP Life Saving Rules: Bypassing safety controls What are these,2393,2554,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0267,IOGP-02,Confined space,NONE,DERIVED,DERIVED,"ne compartment to other during flooding or accidents, and therefore act as a safety barrier limiting the spread of water inside the vessel",531,669,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0268,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,2002,2011,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0268,IOGP-04,Energy isolation,DERIVED,DERIVED,DERIVED,isolated,1327,1335,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0268,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0268,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,diate Bulk Container) Safety Flash IMCA SF 20/20 6 July 2020 Read more IOGP Life Saving Rules: Bypassing safety controls Line of fire What are these,1907,2055,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0268,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Lifting operation,1633,1650,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0268,IOGP-08,Work authorization,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0269,IOGP-01,Bypassing safety controls,NONE,DERIVED,DERIVED,bridge,3408,3414,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0269,IOGP-04,Energy isolation,EXPLICIT,SUPPORTED,SUPPORTED,isolated,333,341,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0269,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,ctivity that was usually discussed in the work permit/SIMOPS meeting as it was seen as operational and did not require a Permit to work,2284,2419,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0272,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0272,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,oist failure resulting in a serious near miss Safety Flash IMCA SF 12/20 31 March 2020 Read more IOGP Life Saving Rules: Line of fire Safe mechanical lifting What are these,2310,2482,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0272,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Person injured when chain hoist container failed at securing point Safety Flash Published on 27 March 2024 Generated on 14 September 2026 IMCA SF 07/24,0,151,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0273,IOGP-02,Confined space,EXPLICIT,SUPPORTED,SUPPORTED,confined space,989,1003,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0273,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,torch,524,529,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0273,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,"rsons involved in the operation followed all appropriate safety controls for entry into the confined space of the tank – Permit to Work, toolbox talk, rescue plan etc",897,1063,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0274,IOGP-03,Driving,NONE,DERIVED,DERIVED,transport,998,1007,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0274,IOGP-05,Hot work,EXPLICIT,AMBIGUOUS,AMBIGUOUS,welds,1259,1264,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0274,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,"den and unplanned release of energy led to the nitrogen vessel tank striking the injured person, who was standing in the line of fire",671,804,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0274,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,rigging,472,479,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0275,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,1286,1298,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0275,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,crane,286,291,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0275,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Person pulled to deck by fall arrest harness Safety Flash Published on 19 March 2024 Generated on 14 September 2026 IMCA SF 06/24 2 minute read A person was pulled t,0,165,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0277,IOGP-01,Bypassing safety controls,NONE,DERIVED,DERIVED,bridge,584,590,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0277,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,Toolbox Talk,2047,2059,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0278,IOGP-01,Bypassing safety controls,NONE,DERIVED,DERIVED,"tely went to the workshop to wash his eyes with water, alerted the engineer who provided eyewash liquid and informed the bridge about the incident",962,1108,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0278,IOGP-03,Driving,DERIVED,DERIVED,DERIVED,transport,1151,1160,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0278,IOGP-06,Line of fire,EXPLICIT,AMBIGUOUS,AMBIGUOUS,shes De-rusting incident resulting in eye injury Safety Flash IMCA SF 30/21 8 November 2021 Read more Grease itself is a dropped object,2071,2206,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0278,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,toolbox talk,579,591,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0278,IOGP-09,Working at height,EXPLICIT,SUPPORTED,SUPPORTED,ot something in his eye when removing his PPE Safety Flash IMCA SF 08/17 12 April 2017 Read more IOGP Life Saving Rules: Working at height What are these,2284,2437,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0279,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,2905,2914,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0279,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,rigging,623,630,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0279,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,1550,1565,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0280,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,er fell over in bathroom during heavy weather Safety Flash IMCA SF 08/23 27 March 2023 Read more IOGP Life Saving Rules: Line of fire Work authorisation What are these,2730,2897,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0280,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,lash Published on 27 February 2024 Generated on 14 September 2026 IMCA SF 05/24 3 minute read A weathertight door in the crane pedestal from the main deck to the crane room was forced open by a large wave,67,271,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0281,IOGP-03,Driving,NONE,DERIVED,DERIVED,collision,908,917,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0281,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,1249,1264,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0281,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,Crew Transfer Vessel (CTV) hit protruding scaffolding on a supply vessel Safety Flash Published on 27 February 2024 Generated on 14 September 2026 IMCA SF 05/24 2 minute read,0,174,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0282,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,976,988,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0282,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,ds to severe injuries Safety Flash IMCA SF 20/23 15 August 2023 Read more LTI: Finger crushed while moving mobile gantry crane Safety Flash IMCA SF 05/23 16 February 2023 Read more IOGP Life Saving Rules: Line of fire What are these,2208,2440,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0282,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,Risk Assessment,1079,1094,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0283,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,The UK Health & Safety Executive (HSE) has fined an offshore drilling company after the catastrophic collapse of a crane boom,0,125,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0284,IOGP-02,Confined space,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Personnel observed accessing a confined space in which welding was taking place,0,79,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0284,IOGP-05,Hot work,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Personnel observed accessing a confined space in which welding was taking place,0,79,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0285,IOGP-01,Bypassing safety controls,DERIVED,SUPPORTED,SUPPORTED,Smoke from hot work task enters confined space Safety Flash IMCA SF 10/21 8 April 2021 Read more IOGP Life Saving Rules: Bypassing safety controls Working at height Confined space Work authorisation What are these,2375,2588,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0285,IOGP-02,Confined space,EXPLICIT,SUPPORTED,SUPPORTED,Hot work whilst working at height in a confined space &#x2013,0,61,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0285,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,Hot work whilst working at height in a confined space &#x2013,0,61,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0285,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,Permit to Work,1119,1133,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0285,IOGP-09,Working at height,EXPLICIT,SUPPORTED,SUPPORTED,Hot work whilst working at height in a confined space &#x2013,0,61,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0286,IOGP-02,Confined space,EXPLICIT,SUPPORTED,SUPPORTED,US BSEE: Confined space entry &#x2013,0,37,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0286,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,Permit to Work,2417,2431,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0288,IOGP-03,Driving,DERIVED,SUPPORTED,SUPPORTED,"m to transfer crew onto it, when there was a failure of control of the port inner main engine, causing it to continue to drive the vessel forward",374,519,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0289,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,hoisting,1626,1634,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0290,IOGP-01,Bypassing safety controls,EXPLICIT,SUPPORTED,SUPPORTED,ar miss: Vessel approach to wind turbine tower Safety Flash IMCA SF 10/21 8 April 2021 Read more IOGP Life Saving Rules: Bypassing safety controls What are these,2817,2978,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0290,IOGP-03,Driving,DERIVED,DERIVED,DERIVED,collision,2612,2621,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0290,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,2747,2759,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0290,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,toolbox talk,1955,1967,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0291,IOGP-01,Bypassing safety controls,NONE,DERIVED,DERIVED,Bridge,2437,2443,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0291,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,"ustainability Greenhouse Gases Health, Safety & Security HSS Security Legal, Contracts, Insurance & Compliance Lifting & Rigging Marine Policy & Regulatory Affairs People Competence & Training Next Generation Network Steering Group Divisional Diving",350,599,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0291,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,Toolbox talk,2356,2368,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0292,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,"ustainability Greenhouse Gases Health, Safety & Security HSS Security Legal, Contracts, Insurance & Compliance Lifting & Rigging Marine Policy & Regulatory Affairs People Competence & Training Next Generation Network Steering Group Divisional Diving",342,591,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
