event_id,event_type,source_organization,source_tier,document_id,document_title,document_sha256,url,event_date,industry,activity,energy_type,energy_source,sif_potential,label_type,sif_evidence,barriers_count,iogp_rules_count,actual_consequence,potential_consequence,dataset_tier,overall_quality,duplicate_status
"EVT-IMCA-1224","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1224","20/17: Oxygen and acetylene hose caught fire","9bb99596a836b6d00f814ba9b6765a538b7c4e38d8e7840d9fea09d270243b95","https://www.imca-int.com/resources/safety/safety-flashes/2017-oxygen-and-acetylene-hose-caught-fire/","2017-08-11","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","THERMAL","fire","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1225","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1225","20/17 High potential near miss: failure of valve on gas bottle","a73cac03c94b08b49c701c50c4cca96a41dd6ca7499c55b8b072186b69448ca1","https://www.imca-int.com/resources/safety/safety-flashes/2017-high-potential-near-miss-failure-of-valve-on-gas-bottle/","2017-08-11","Marine Contracting & Offshore Energy","Piping & Pressure Maintenance","UNKNOWN","","TRUE","EXPLICIT","20/17 High potential near miss: failure of valve on gas bott","0","0","No injuries occurred (Near Miss / Potential Consequence only).","Severe or fatal trauma resulting from uncontrolled energetic release.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1226","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1226","19/17: LTI: Injury to right wrist","780ea7fdd8ddd6e12ba86f5872ff29b33dfca312a82b824f1390d707c4662146","https://www.imca-int.com/resources/safety/safety-flashes/1917-lti-injury-to-right-wrist/","2017-08-02","Marine Contracting & Offshore Energy","Drilling & Well Intervention","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1227","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1227","19/17: LTI: Crush injury to middle and index finger","12df447f7d5ddd6bfe77ca017070b3f97073ff131adbf9ee3af8e0fc464b8ca8","https://www.imca-int.com/resources/safety/safety-flashes/1917-lti-crush-injury-to-middle-and-index-finger/","2017-08-02","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1228","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1228","19/17: Two cases of hand injuries – UK HSE","c49042f856640934055ba588870f0fcf280fef7ab83458776dfcfc089333876d","https://www.imca-int.com/resources/safety/safety-flashes/1917-two-cases-of-hand-injuries-uk-hse/","2017-08-02","Marine Contracting & Offshore Energy","Hot Work Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","Minor injury requiring first aid or medical attention.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1229","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1229","19/17 Hand injury whilst using pillar drill","b44381fc97f9ed770a1c8ea37e644790148ff5e208f87c068da54e79b5f787f0","https://www.imca-int.com/resources/safety/safety-flashes/1917-hand-injury-whilst-using-pillar-drill/","2017-08-02","Marine Contracting & Offshore Energy","Drilling & Well Intervention","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1230","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1230","18/17: High potential incident: Fast rescue craft capsized","64b77b060569ad6ecff50dc174d38b5a2f1c9e12d49ce9cfc3e5694859290ffa","https://www.imca-int.com/resources/safety/safety-flashes/1817-high-potential-incident-fast-rescue-craft-capsized/","2017-07-25","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","PRESSURE","psi","TRUE","EXPLICIT","18/17: High potential incident: Fast rescue craft capsized Fo","0","0","None reported / Equipment stoppage or minor disruption.","Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1231","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1231","18/17: Painter parted during small boat operations","83b952b8c6aee461b00817d8aad7f3aa8545f47936a93831a1242165456d5ffb","https://www.imca-int.com/resources/safety/safety-flashes/1817-painter-parted-during-small-boat-operations/","2017-07-25","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1232","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1232","18/17: Near miss: Failure of subsea lifting equipment","00d6770943c36e6b178aab065364057e2e58267a73bb7088ae0985f96d75944e","https://www.imca-int.com/resources/safety/safety-flashes/1817-near-miss-failure-of-subsea-lifting-equipment/","2017-07-25","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","GRAVITATIONAL","lifting","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1233","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1233","18/17: Near miss: Single wire strand protruded from original lay","d700fce9a7d497594e427234cb6ba1655c87b73345a0f063f8cea4de5a764e56","https://www.imca-int.com/resources/safety/safety-flashes/1817-near-miss-single-wire-strand-protruded-from-original-lay/","2017-07-25","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","0","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1234","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1234","18/17: Parting of hawser and bulk cargo hose during tandem mooring","c1702764ebf8b39958248fa04ffedc5dc324049f2ae5500b56c9d65522a57bed","https://www.imca-int.com/resources/safety/safety-flashes/1817-parting-of-hawser-and-bulk-cargo-hose-during-tandem-mooring/","2017-07-25","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1235","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1235","18/17: Unsafe mooring practices","de60efcccb548e31ef02c64c7896fb0601fa736fabfb5d92e1b0b99bff35c57b","https://www.imca-int.com/resources/safety/safety-flashes/1817-unsafe-mooring-practices/","2017-07-25","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1236","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1236","17/17: Fall from height – LTI","18822c0388ef416458052b4876ce3fb4b233ddd07c51f82bb4a040d760c09335","https://www.imca-int.com/resources/safety/safety-flashes/1717-fall-from-height-lti/","2017-07-13","Marine Contracting & Offshore Energy","Marine & Vessel Operations","GRAVITATIONAL","fall from height","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1237","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1237","17/17: Fall from height during yard visit","a2600eedb32ed0895273ed394b4fa51d9a6b6f5cbc11903336e81bc1e263b3c9","https://www.imca-int.com/resources/safety/safety-flashes/1717-fall-from-height-during-yard-visit/","2017-07-13","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","GRAVITATIONAL","fall from height","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","Lost time / serious personal injury sustained.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1238","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1238","17/17: Crewman found collapsed – Seasickness","60520bf06c730a1bbd5d4f638051dd9e1183925565bd1ca966bc3df4bf4cd746","https://www.imca-int.com/resources/safety/safety-flashes/1717-crewman-found-collapsed-seasickness/","2017-07-13","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1239","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1239","17/17: Worker fainted and was injured during tanker operations in a tropical climate","ed1ae874403fec20c883e230bedee42823860552fedaf7a45ce064cb25cbb5fb","https://www.imca-int.com/resources/safety/safety-flashes/1717-worker-fainted-and-was-injured-during-tanker-operations-in-a-tropical-climate/","2017-07-13","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1240","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1240","17/17: Worker suffers hand injury","27264867bcee424b9506fe703f331ed49ba836564b69d15d31aecb14894bbb6c","https://www.imca-int.com/resources/safety/safety-flashes/1717-worker-suffers-hand-injury/","2017-07-13","Marine Contracting & Offshore Energy","Hot Work Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","Minor injury requiring first aid or medical attention.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1241","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1241","17/17: Worker severely burnt following oxygen explosion","b22c420ed9c7722c48988229c6ba49b17cac7a310261a888d62741c4b288b2b9","https://www.imca-int.com/resources/safety/safety-flashes/1717-worker-severely-burnt-following-oxygen-explosion/","2017-07-13","Marine Contracting & Offshore Energy","Piping & Pressure Maintenance","THERMAL","explosion","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1242","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1242","17/17: Stored energy – Worker scalded when hot ash dropped into water","6af5becf579b269c9d1dff77f43db2b9b1c037c12f5b25fca5789482cdd64e38","https://www.imca-int.com/resources/safety/safety-flashes/1717-stored-energy-worker-scalded-when-hot-ash-dropped-into-water/","2017-07-13","Marine Contracting & Offshore Energy","Piping & Pressure Maintenance","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1243","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1243","16/17: LTI: Hand injury resulting from clothing catching on door","98f681c1cf7fd216460a78a0a85e25d02c989286d2094a914d769d768bbbcb36","https://www.imca-int.com/resources/safety/safety-flashes/1617-lti-hand-injury-resulting-from-clothing-catching-on-door/","2017-06-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1244","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1244","16/17: LTI: Finger injury during pilot ladder preparation","d93e1ece8bd12c1754327e8aae5febac3ee4a98ec87fbdd7869b57cd450ca4bc","https://www.imca-int.com/resources/safety/safety-flashes/1617-lti-finger-injury-during-pilot-ladder-preparation/","2017-06-27","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","GRAVITATIONAL","ladder","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1245","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1245","16/17: LTI: Crewman burnt in fire following release of flammable gas from hand rail","e6304936ce026f71d0d40091b42ee7f8897527767aa2594e8d12d3a14ff77ee3","https://www.imca-int.com/resources/safety/safety-flashes/1617-lti-crewman-burnt-in-fire-following-release-of-flammable-gas-from-hand-rail/","2017-06-27","Marine Contracting & Offshore Energy","Drilling & Well Intervention","THERMAL","fire","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","1","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1246","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1246","16/17: Fuel spray fire – Déjà vu: Prepare and prevent it from happening to you!","ed58e67996e1964e72380ebb8d6478215c2b86c4b7e725fdf38cbab68708998d","https://www.imca-int.com/resources/safety/safety-flashes/1617-fuel-spray-fire-deja-vu-prepare-and-prevent-it-from-happening-to-you/","2017-06-27","Marine Contracting & Offshore Energy","Marine & Vessel Operations","THERMAL","fire","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1247","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1247","16/17: Chemical spill leads to costly deck replacement","28a9e4c02aae968a5e0203f462cabd704f5efaeac4979eb130ad884db5231067","https://www.imca-int.com/resources/safety/safety-flashes/1617-chemical-spill-leads-to-costly-deck-replacement/","2017-06-27","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1248","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1248","16/17 LTI: Burn to hand while working in laundry","9733063d957b5c8443367c9292964498204ce7f74e6927d41a3ca2549d68a787","https://www.imca-int.com/resources/safety/safety-flashes/1617-lti-burn-to-hand-while-working-in-laundry/","2017-06-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","THERMAL","burn","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1249","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1249","15/17: Equipment failure leading to crane collapse","0aad3cc0d6919f4bb41f3362bb0b104fcb2d3cfd8ce095924c028f173adac6b2","https://www.imca-int.com/resources/safety/safety-flashes/1517-equipment-failure-leading-to-crane-collapse/","2017-06-15","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","GRAVITATIONAL","crane","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
