event_id,event_type,source_org,source_id,document_title,url,country,region,facility,activity,energy_type,energy_status,exposure_present,exposure_type,barrier_count,actual_consequence,potential_consequence,sif_potential,sif_label_type,dataset_tier,provenance_status,duplicate_status,duplicate_group_id
EVT-IMCA-0565,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0565,04/22 NTSB: Engine Failure leads to fire aboard offshore supply vessel,https://www.imca-int.com/resources/safety/safety-flashes/0422-ntsb-engine-failure-leads-to-fire-aboard-offshore-supply-vessel/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,THERMAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01136
EVT-IMCA-0566,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0566,04/22 NTSB: Failure to disconnect and secure vehicle batteries led to fire,https://www.imca-int.com/resources/safety/safety-flashes/0422-ntsb-failure-to-disconnect-and-secure-vehicle-batteries-led-to-fire/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,THERMAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01137
EVT-IMCA-0567,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0567,03/22: Near miss: divers umbilical drawn beneath a load,https://www.imca-int.com/resources/safety/safety-flashes/0322-near-miss-divers-umbilical-drawn-beneath-a-load/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01138
EVT-IMCA-0568,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0568,03/22: Incorrect as-built drawing configuration,https://www.imca-int.com/resources/safety/safety-flashes/0322-incorrect-as-built-drawing-configuration/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01139
EVT-IMCA-0569,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0569,03/22: Engine room fire on a ferry,https://www.imca-int.com/resources/safety/safety-flashes/0322-engine-room-fire-on-a-ferry/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,THERMAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01140
EVT-IMCA-0570,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0570,03/22 Radio interference from damaged equipment affects other vessels,https://www.imca-int.com/resources/safety/safety-flashes/0322-radio-interference-from-damaged-equipment-affects-other-vessels/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01141
EVT-IMCA-0571,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0571,03/22 Life raft lashing parted in rough weather,https://www.imca-int.com/resources/safety/safety-flashes/0322-life-raft-lashing-parted-in-rough-weather/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01142
EVT-IMCA-0572,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0572,"02/22 Master links came free from lifeboat release hooks, releasing the lifeboat",https://www.imca-int.com/resources/safety/safety-flashes/0222-master-links-came-free-from-lifeboat-release-hooks-releasing-the-lifeboat/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01143
EVT-IMCA-0573,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0573,02/22 Three bolts sheared on a lifting trunnion,https://www.imca-int.com/resources/safety/safety-flashes/0222-three-bolts-sheared-on-a-lifting-trunnion/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01144
EVT-IMCA-0574,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0574,02/22 Hose management and chemicals: crew person felt ill,https://www.imca-int.com/resources/safety/safety-flashes/0222-hose-management-and-chemicals-crew-person-felt-ill/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01145
EVT-IMCA-0575,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0575,02/22 Chemical reaction: person injured during grouting operations,https://www.imca-int.com/resources/safety/safety-flashes/0222-chemical-reaction-person-injured-during-grouting-operations/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,THERMAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01146
EVT-IMCA-0576,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0576,01/22 American P&I Club: unfamiliarity with semi-portable fire extinguishers,https://www.imca-int.com/resources/safety/safety-flashes/0122-american-pi-club-unfamiliarity-with-semi-portable-fire-extinguishers/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,THERMAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01147
EVT-IMCA-0577,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0577,01/22 Lifejacket battery caught fire,https://www.imca-int.com/resources/safety/safety-flashes/0122-lifejacket-battery-caught-fire/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,THERMAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01148
EVT-IMCA-0578,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0578,01/22 Fire door left wedged open,https://www.imca-int.com/resources/safety/safety-flashes/0122-fire-door-left-wedged-open/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,THERMAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01149
EVT-IMCA-0579,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0579,01/22 UK HSE: uncontrolled movement of fabrication caused injury,https://www.imca-int.com/resources/safety/safety-flashes/0122-uk-hse-uncontrolled-movement-of-fabrication-caused-injury/,UNKNOWN,International Marine & Offshore,UNKNOWN,Hot Work Operations,UNKNOWN,UNKNOWN,False,,0,Minor injury requiring first aid or medical attention.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01150
EVT-IMCA-0580,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0580,01/22: LTI: person fell down hatch inside crane pedestal,https://www.imca-int.com/resources/safety/safety-flashes/0122-lti-person-fell-down-hatch-inside-crane-pedestal/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01151
EVT-IMCA-0581,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0581,34/21: Failure of 64mm polyester rope in subsea mooring operations,https://www.imca-int.com/resources/safety/safety-flashes/3421-failure-of-64mm-polyester-rope-in-subsea-mooring-operations/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01152
EVT-IMCA-0582,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0582,34/21: ROV main lift failure,https://www.imca-int.com/resources/safety/safety-flashes/3421-rov-main-lift-failure/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01153
EVT-IMCA-0583,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0583,34/21: Importance of safety by design: Acoustic beacon damage in splash zone,https://www.imca-int.com/resources/safety/safety-flashes/3421-importance-of-safety-by-design-acoustic-beacon-damage-in-splash-zone/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,KINETIC,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01154
EVT-IMCA-0584,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0584,34/21: Oil leakage from cylinder head cover,https://www.imca-int.com/resources/safety/safety-flashes/3421-oil-leakage-from-cylinder-head-cover/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,KINETIC,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01155
EVT-IMCA-0585,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0585,34/21: MSF: Crankcase failure,https://www.imca-int.com/resources/safety/safety-flashes/3421-msf-crankcase-failure/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01156
EVT-IMCA-0586,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0586,33/21: Cyber-security – malicious spoofing and phishing,https://www.imca-int.com/resources/safety/safety-flashes/3321-cyber-security-malicious-spoofing-and-phishing/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01157
EVT-IMCA-0587,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0587,33/21: Watch your hands!! Person injured while using an angle grinder,https://www.imca-int.com/resources/safety/safety-flashes/3321-watch-your-hands-person-injured-while-using-an-angle-grinder/,UNKNOWN,International Marine & Offshore,UNKNOWN,Hot Work Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Minor injury requiring first aid or medical attention.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01158
EVT-IMCA-0588,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0588,33/21: UK HSE: Employee in shipyard killed by falling steel post,https://www.imca-int.com/resources/safety/safety-flashes/3321-uk-hse-employee-in-shipyard-killed-by-falling-steel-post/,UNKNOWN,International Marine & Offshore,UNKNOWN,Hot Work Operations,UNKNOWN,UNKNOWN,True,LINE_OF_FIRE,0,Fatal injury occurred.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01159
EVT-IMCA-0589,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0589,33/21: UHMPE pull-in rope damaged during mooring connection to buoy,https://www.imca-int.com/resources/safety/safety-flashes/3321-uhmpe-pull-in-rope-damaged-during-mooring-connection-to-buoy/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01160
EVT-IMCA-0590,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0590,33/21: Crew member stopped unsafe cargo operations,https://www.imca-int.com/resources/safety/safety-flashes/3321-crew-member-stopped-unsafe-cargo-operations/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01161
EVT-IMCA-0591,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0591,32/21: USCG: Unexpected heavy weather dangers,https://www.imca-int.com/resources/safety/safety-flashes/3221-uscg-unexpected-heavy-weather-dangers/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01162
EVT-IMCA-0592,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0592,32/21: Dropped object: Dislodged flex-joint laydown tool component,https://www.imca-int.com/resources/safety/safety-flashes/3221-dropped-object-dislodged-flex-joint-laydown-tool-component/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,GRAVITATIONAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01163
EVT-IMCA-0593,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0593,32/21: Hydrogen sulphide detected in a bilge tank,https://www.imca-int.com/resources/safety/safety-flashes/3221-hydrogen-sulphide-detected-in-a-bilge-tank/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01164
EVT-IMCA-0594,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0594,32/21: Use of damaged electrical equipment by dock workers,https://www.imca-int.com/resources/safety/safety-flashes/3221-use-of-damaged-electrical-equipment-by-dock-workers/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,ELECTRICAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Electrocution or severe thermal arc-flash blast fatality.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01165
EVT-IMCA-0595,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0595,32/21: Vessel ran aground causing major hull damage,https://www.imca-int.com/resources/safety/safety-flashes/3221-vessel-ran-aground-causing-major-hull-damage/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01166
EVT-IMCA-0596,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0596,31/21: MOB: Person fell into water during gangway installation,https://www.imca-int.com/resources/safety/safety-flashes/3121-mob-person-fell-into-water-during-gangway-installation/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01167
EVT-IMCA-0597,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-0597,31/21: Diver finger injury from Lionfish fin ray,https://www.imca-int.com/resources/safety/safety-flashes/3121-diver-finger-injury-from-lionfish-fin-ray/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01168
EVT-IMCA-0598,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0598,31/21: Fuel oil hose burst during bunkering,https://www.imca-int.com/resources/safety/safety-flashes/3121-fuel-oil-hose-burst-during-bunkering/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,PRESSURE,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01169
EVT-IMCA-0599,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-0599,31/21: Shackle failure during over-boarding of pennant wire and ballast chain,https://www.imca-int.com/resources/safety/safety-flashes/3121-shackle-failure-during-over-boarding-of-pennant-wire-and-ballast-chain/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,KINETIC,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-01170
